order_id,order_date,category,product,region,segment,ship_mode,payment,quantity,unit_price,discount,revenue,profit,profit_margin,month,month_num,quarter,weekday
ORD100177,2023-02-26,Electronics,Headphones,South,Consumer,Same Day,UPI,5,12207.14,0.0,61035.7,25423.81,41.65,February,2,Q1,Sunday
ORD100178,2023-05-04,Clothing,T-Shirt,West,Home Office,Economy,Credit Card,5,2350.12,0.15,9988.01,4597.9,46.03,May,5,Q2,Thursday
ORD100179,2023-10-28,Electronics,Laptop,East,Home Office,Standard,UPI,1,69560.07,0.0,69560.07,28885.83,41.53,October,10,Q4,Saturday
ORD100180,2023-03-15,Home & Kitchen,Pressure Cooker,East,Corporate,Economy,Net Banking,3,11198.06,0.0,33594.18,12158.33,36.19,March,3,Q1,Wednesday
ORD100181,2023-03-18,Home & Kitchen,Pressure Cooker,Central,Consumer,Economy,UPI,2,3678.24,0.1,6620.83,1928.33,29.13,March,3,Q1,Saturday
ORD100182,2023-09-13,Clothing,T-Shirt,Central,Home Office,Standard,COD,1,1123.3,0.15,954.8,337.4,35.34,September,9,Q3,Wednesday
ORD100183,2023-11-16,Books,Fiction Novel,Central,Home Office,Express,UPI,3,649.48,0.0,1948.44,596.42,30.61,November,11,Q4,Thursday
ORD100184,2023-01-03,Books,Textbook,East,Home Office,Same Day,Credit Card,5,1018.16,0.0,5090.8,1864.86,36.63,January,1,Q1,Tuesday
ORD100185,2023-01-19,Sports,Yoga Mat,South,Corporate,Same Day,Credit Card,4,1018.27,0.05,3869.43,1424.0,36.8,January,1,Q1,Thursday
ORD100186,2023-02-27,Clothing,Kurta,South,Home Office,Express,UPI,1,3861.94,0.15,3282.65,1002.92,30.55,February,2,Q1,Monday
ORD100187,2023-09-04,Home & Kitchen,Mixer,South,Consumer,Standard,Credit Card,2,8679.38,0.1,15622.88,7524.67,48.16,September,9,Q3,Monday
ORD100188,2023-02-04,Home & Kitchen,Water Purifier,East,Home Office,Express,COD,4,9871.22,0.0,39484.88,12928.69,32.74,February,2,Q1,Saturday
ORD100189,2023-08-02,Sports,Running Shoes,South,Home Office,Standard,Credit Card,1,4695.98,0.05,4461.18,2118.49,47.49,August,8,Q3,Wednesday
ORD100190,2023-01-29,Sports,Cricket Bat,North,Corporate,Economy,UPI,1,4536.21,0.0,4536.21,2295.17,50.6,January,1,Q1,Sunday
ORD100191,2023-05-11,Clothing,Jeans,Central,Corporate,Express,Credit Card,2,558.83,0.05,1061.78,484.84,45.66,May,5,Q2,Thursday
ORD100192,2023-01-19,Sports,Dumbbells,North,Corporate,Same Day,Debit Card,4,18628.5,0.0,74514.0,38981.94,52.31,January,1,Q1,Thursday
ORD100193,2023-10-27,Electronics,Laptop,North,Home Office,Express,UPI,5,61570.36,0.0,307851.8,128831.32,41.85,October,10,Q4,Friday
ORD100194,2023-12-01,Clothing,Kurta,Central,Home Office,Standard,COD,3,1821.83,0.2,4372.39,1124.71,25.72,December,12,Q4,Friday
ORD100195,2023-12-21,Sports,Yoga Mat,Central,Corporate,Economy,Debit Card,3,10126.61,0.0,30379.83,13817.26,45.48,December,12,Q4,Thursday
ORD100196,2023-10-19,Home & Kitchen,Mixer,Central,Consumer,Same Day,Debit Card,2,5155.74,0.0,10311.48,5405.06,52.42,October,10,Q4,Thursday
ORD100197,2023-08-20,Clothing,Jacket,Central,Home Office,Same Day,Credit Card,3,2327.57,0.15,5935.3,1175.24,19.8,August,8,Q3,Sunday
ORD100198,2023-04-17,Books,Textbook,West,Corporate,Same Day,Credit Card,5,730.92,0.05,3471.87,1405.36,40.48,April,4,Q2,Monday
ORD100199,2023-02-04,Clothing,Saree,East,Home Office,Economy,Credit Card,2,2078.76,0.05,3949.64,1906.15,48.26,February,2,Q1,Saturday
ORD100200,2023-07-12,Sports,Yoga Mat,Central,Home Office,Economy,UPI,4,11472.11,0.15,39005.17,15402.19,39.49,July,7,Q3,Wednesday
ORD100201,2023-12-12,Home & Kitchen,Mixer,North,Home Office,Economy,Debit Card,4,1262.35,0.1,4544.46,1776.78,39.1,December,12,Q4,Tuesday
ORD100202,2023-01-31,Sports,Cricket Bat,North,Corporate,Same Day,UPI,5,1251.57,0.1,5632.06,1935.75,34.37,January,1,Q1,Tuesday
ORD100203,2023-01-02,Sports,Yoga Mat,Central,Consumer,Economy,COD,3,9582.27,0.05,27309.47,8719.99,31.93,January,1,Q1,Monday
ORD100204,2023-06-08,Sports,Yoga Mat,West,Consumer,Express,Credit Card,1,11519.02,0.0,11519.02,5873.01,50.99,June,6,Q2,Thursday
ORD100205,2023-11-09,Home & Kitchen,Pressure Cooker,Central,Corporate,Economy,COD,5,14471.91,0.15,61505.62,25549.99,41.54,November,11,Q4,Thursday
ORD100206,2023-03-31,Home & Kitchen,Pressure Cooker,East,Corporate,Economy,Net Banking,2,1966.04,0.15,3342.27,1099.25,32.89,March,3,Q1,Friday
ORD100207,2023-06-02,Books,Biography,Central,Home Office,Standard,COD,3,617.35,0.0,1852.05,963.81,52.04,June,6,Q2,Friday
ORD100208,2023-12-10,Electronics,Smartphone,East,Corporate,Express,Debit Card,4,27784.75,0.2,88911.2,38232.64,43.0,December,12,Q4,Sunday
ORD100209,2023-05-18,Books,Self-Help,North,Consumer,Same Day,Debit Card,1,1035.33,0.0,1035.33,409.29,39.53,May,5,Q2,Thursday
ORD100210,2023-06-29,Sports,Running Shoes,South,Consumer,Standard,Debit Card,3,4679.36,0.0,14038.08,7059.49,50.29,June,6,Q2,Thursday
ORD100211,2023-12-22,Sports,Cricket Bat,East,Corporate,Economy,COD,3,16274.91,0.0,48824.73,25868.13,52.98,December,12,Q4,Friday
ORD100212,2023-03-16,Sports,Cycle,East,Corporate,Economy,Debit Card,1,8866.01,0.05,8422.71,4353.44,51.69,March,3,Q1,Thursday
ORD100213,2023-04-21,Sports,Cycle,South,Consumer,Express,COD,1,14263.04,0.05,13549.89,3911.68,28.87,April,4,Q2,Friday
ORD100214,2023-12-08,Books,Biography,North,Home Office,Same Day,UPI,2,263.62,0.0,527.24,179.96,34.13,December,12,Q4,Friday
ORD100215,2023-06-12,Sports,Dumbbells,North,Home Office,Express,Credit Card,3,8246.05,0.15,21027.43,9504.91,45.2,June,6,Q2,Monday
ORD100216,2023-09-03,Books,Fiction Novel,Central,Consumer,Same Day,Debit Card,1,499.75,0.2,399.8,163.13,40.8,September,9,Q3,Sunday
ORD100217,2023-12-11,Sports,Cricket Bat,Central,Home Office,Express,Debit Card,5,16922.02,0.0,84610.1,43850.55,51.83,December,12,Q4,Monday
ORD100218,2023-10-06,Clothing,Kurta,East,Corporate,Express,COD,2,4524.83,0.2,7239.73,1572.75,21.72,October,10,Q4,Friday
ORD100219,2023-02-02,Clothing,Jeans,East,Home Office,Same Day,Debit Card,2,2139.47,0.0,4278.94,2270.58,53.06,February,2,Q1,Thursday
ORD100220,2023-11-11,Electronics,Smartwatch,South,Consumer,Economy,COD,1,50916.58,0.0,50916.58,25998.98,51.06,November,11,Q4,Saturday
ORD100221,2023-12-23,Clothing,Jeans,East,Consumer,Express,UPI,3,4699.97,0.2,11279.93,4101.81,36.36,December,12,Q4,Saturday
ORD100222,2023-04-06,Sports,Cricket Bat,East,Corporate,Same Day,Net Banking,1,4304.92,0.05,4089.67,1170.45,28.62,April,4,Q2,Thursday
ORD100223,2023-11-12,Clothing,Kurta,North,Corporate,Standard,UPI,5,3203.23,0.1,14414.53,3408.06,23.64,November,11,Q4,Sunday
ORD100224,2023-04-29,Home & Kitchen,Pressure Cooker,West,Consumer,Same Day,Debit Card,4,6848.7,0.2,21915.84,6997.25,31.93,April,4,Q2,Saturday
ORD100225,2023-09-03,Electronics,Tablet,Central,Consumer,Economy,Net Banking,2,53989.39,0.0,107978.78,47652.12,44.13,September,9,Q3,Sunday
ORD100226,2023-08-03,Sports,Cricket Bat,East,Corporate,Same Day,UPI,4,18765.06,0.0,75060.24,39269.41,52.32,August,8,Q3,Thursday
ORD100227,2023-06-27,Home & Kitchen,Water Purifier,Central,Corporate,Economy,UPI,3,14924.82,0.0,44774.46,19276.0,43.05,June,6,Q2,Tuesday
ORD100228,2023-08-07,Books,Self-Help,Central,Consumer,Express,Debit Card,4,418.38,0.1,1506.17,731.82,48.59,August,8,Q3,Monday
ORD100229,2023-10-28,Sports,Yoga Mat,West,Home Office,Economy,Debit Card,3,1676.45,0.15,4274.95,1196.76,27.99,October,10,Q4,Saturday
ORD100230,2023-06-08,Home & Kitchen,Lamp,West,Home Office,Same Day,COD,4,12915.32,0.1,46495.15,18757.26,40.34,June,6,Q2,Thursday
ORD100231,2023-10-24,Sports,Cycle,North,Home Office,Express,Debit Card,2,8789.09,0.1,15820.36,5687.58,35.95,October,10,Q4,Tuesday
ORD100232,2023-05-17,Home & Kitchen,Pressure Cooker,West,Consumer,Same Day,Credit Card,2,11305.46,0.0,22610.92,11313.47,50.04,May,5,Q2,Wednesday
ORD100233,2023-12-15,Sports,Cycle,South,Consumer,Express,Credit Card,2,2659.12,0.0,5318.24,2719.72,51.14,December,12,Q4,Friday
ORD100234,2023-11-02,Clothing,Kurta,North,Home Office,Express,Net Banking,4,4449.16,0.15,15127.14,3967.95,26.23,November,11,Q4,Thursday
ORD100235,2023-04-23,Home & Kitchen,Water Purifier,West,Corporate,Economy,Net Banking,1,4464.73,0.0,4464.73,2313.54,51.82,April,4,Q2,Sunday
ORD100236,2023-02-09,Electronics,Laptop,Central,Consumer,Express,Debit Card,2,41084.23,0.15,69843.19,17502.08,25.06,February,2,Q1,Thursday
ORD100237,2023-03-06,Sports,Yoga Mat,South,Corporate,Same Day,Credit Card,2,7535.81,0.0,15071.62,6527.95,43.31,March,3,Q1,Monday
ORD100238,2023-01-06,Sports,Cycle,East,Home Office,Express,COD,1,6620.01,0.0,6620.01,3424.38,51.73,January,1,Q1,Friday
ORD100239,2023-12-06,Clothing,Saree,West,Corporate,Standard,COD,2,3886.59,0.0,7773.18,3307.62,42.55,December,12,Q4,Wednesday
ORD100240,2023-07-04,Books,Biography,West,Corporate,Express,Net Banking,3,958.54,0.2,2300.5,353.27,15.36,July,7,Q3,Tuesday
ORD100241,2023-06-30,Electronics,Tablet,East,Corporate,Economy,Debit Card,1,40790.05,0.05,38750.55,16240.94,41.91,June,6,Q2,Friday
ORD100242,2023-01-26,Books,Biography,Central,Home Office,Economy,Net Banking,4,251.23,0.0,1004.92,353.48,35.17,January,1,Q1,Thursday
ORD100243,2023-05-27,Sports,Cricket Bat,Central,Corporate,Same Day,COD,5,6629.78,0.0,33148.9,16010.21,48.3,May,5,Q2,Saturday
ORD100244,2023-03-23,Home & Kitchen,Pressure Cooker,North,Home Office,Standard,Net Banking,4,8576.53,0.0,34306.12,17412.07,50.75,March,3,Q1,Thursday
ORD100245,2023-09-06,Sports,Cycle,West,Consumer,Standard,COD,3,16765.36,0.0,50296.08,25249.62,50.2,September,9,Q3,Wednesday
ORD100246,2023-12-31,Sports,Yoga Mat,Central,Corporate,Standard,COD,4,18309.06,0.0,73236.24,27871.72,38.06,December,12,Q4,Sunday
ORD100247,2023-06-06,Clothing,Jeans,West,Consumer,Economy,Net Banking,5,1542.87,0.0,7714.35,3408.75,44.19,June,6,Q2,Tuesday
ORD100248,2023-09-04,Books,Comics,North,Corporate,Same Day,Credit Card,4,629.02,0.15,2138.67,872.41,40.79,September,9,Q3,Monday
ORD100249,2023-07-09,Sports,Dumbbells,West,Consumer,Standard,Credit Card,1,4555.96,0.2,3644.77,672.07,18.44,July,7,Q3,Sunday
ORD100250,2023-07-25,Clothing,Jacket,East,Corporate,Express,Net Banking,2,2045.62,0.0,4091.24,2050.23,50.11,July,7,Q3,Tuesday
ORD100251,2023-12-25,Sports,Running Shoes,West,Corporate,Standard,COD,4,13962.84,0.0,55851.36,24967.74,44.7,December,12,Q4,Monday
ORD100252,2023-06-01,Electronics,Smartphone,East,Consumer,Standard,UPI,1,59736.14,0.15,50775.72,22434.09,44.18,June,6,Q2,Thursday
ORD100253,2023-10-18,Electronics,Headphones,East,Home Office,Same Day,Credit Card,3,26707.23,0.0,80121.69,25887.22,32.31,October,10,Q4,Wednesday
ORD100254,2023-07-07,Books,Textbook,East,Home Office,Standard,Debit Card,2,455.87,0.0,911.74,286.33,31.4,July,7,Q3,Friday
ORD100255,2023-03-01,Sports,Cycle,East,Home Office,Standard,Credit Card,2,1184.78,0.0,2369.56,924.57,39.02,March,3,Q1,Wednesday
ORD100256,2023-07-10,Clothing,Saree,North,Home Office,Economy,Debit Card,2,4299.54,0.15,7309.22,2950.21,40.36,July,7,Q3,Monday
ORD100257,2023-02-16,Clothing,T-Shirt,North,Home Office,Standard,Net Banking,4,3871.6,0.1,13937.76,3945.79,28.31,February,2,Q1,Thursday
ORD100258,2023-01-17,Sports,Running Shoes,Central,Consumer,Same Day,Net Banking,1,17595.22,0.05,16715.46,5521.51,33.03,January,1,Q1,Tuesday
ORD100259,2023-07-03,Clothing,Kurta,East,Corporate,Economy,Credit Card,1,1419.43,0.0,1419.43,601.39,42.37,July,7,Q3,Monday
ORD100260,2023-04-16,Sports,Cycle,West,Consumer,Same Day,Net Banking,4,18306.5,0.0,73226.0,26791.14,36.59,April,4,Q2,Sunday
ORD100261,2023-09-21,Electronics,Smartphone,North,Home Office,Express,Credit Card,4,77046.97,0.0,308187.88,98785.0,32.05,September,9,Q3,Thursday
ORD100262,2023-08-07,Clothing,Jacket,East,Corporate,Economy,UPI,1,2526.96,0.2,2021.57,825.18,40.82,August,8,Q3,Monday
ORD100263,2023-12-24,Clothing,Kurta,West,Consumer,Standard,Net Banking,4,2098.46,0.1,7554.46,1923.18,25.46,December,12,Q4,Sunday
ORD100264,2023-12-13,Clothing,Jeans,North,Corporate,Standard,COD,2,3149.51,0.1,5669.12,1528.15,26.96,December,12,Q4,Wednesday
ORD100265,2023-01-21,Books,Textbook,Central,Home Office,Economy,UPI,3,793.34,0.05,2261.02,982.79,43.47,January,1,Q1,Saturday
ORD100266,2023-07-16,Sports,Yoga Mat,South,Corporate,Economy,Credit Card,5,18930.39,0.0,94651.95,34318.29,36.26,July,7,Q3,Sunday
ORD100267,2023-07-13,Books,Comics,West,Consumer,Economy,Credit Card,5,401.51,0.05,1907.17,612.67,32.12,July,7,Q3,Thursday
ORD100268,2023-05-16,Home & Kitchen,Mixer,West,Home Office,Same Day,UPI,3,14398.47,0.1,38875.87,12574.61,32.35,May,5,Q2,Tuesday
ORD100269,2023-03-15,Home & Kitchen,Mixer,Central,Home Office,Standard,Credit Card,3,9786.37,0.0,29359.11,9629.36,32.8,March,3,Q1,Wednesday
ORD100270,2023-09-05,Sports,Running Shoes,Central,Home Office,Express,COD,2,3250.03,0.2,5200.05,807.81,15.53,September,9,Q3,Tuesday
ORD100271,2023-02-13,Electronics,Smartphone,North,Home Office,Standard,UPI,2,11750.1,0.0,23500.2,12506.19,53.22,February,2,Q1,Monday
ORD100272,2023-01-14,Electronics,Laptop,West,Corporate,Economy,Credit Card,4,67044.09,0.1,241358.72,68759.26,28.49,January,1,Q1,Saturday
ORD100273,2023-06-13,Books,Self-Help,North,Corporate,Standard,UPI,3,1097.56,0.0,3292.68,1526.1,46.35,June,6,Q2,Tuesday
ORD100274,2023-10-19,Home & Kitchen,Lamp,Central,Home Office,Express,COD,3,4280.2,0.0,12840.6,6271.5,48.84,October,10,Q4,Thursday
ORD100275,2023-10-07,Books,Comics,West,Consumer,Express,Net Banking,5,207.92,0.2,831.68,283.9,34.14,October,10,Q4,Saturday
ORD100276,2023-05-04,Books,Biography,East,Consumer,Same Day,Debit Card,5,512.32,0.05,2433.52,1095.19,45.0,May,5,Q2,Thursday
ORD100277,2023-09-11,Books,Fiction Novel,East,Home Office,Same Day,UPI,4,288.25,0.0,1153.0,439.65,38.13,September,9,Q3,Monday
ORD100278,2023-05-01,Books,Self-Help,East,Home Office,Same Day,Net Banking,3,672.06,0.0,2016.18,996.82,49.44,May,5,Q2,Monday
ORD100279,2023-10-05,Clothing,Saree,East,Corporate,Standard,Net Banking,5,2864.8,0.0,14324.0,6185.98,43.19,October,10,Q4,Thursday
ORD100280,2023-12-31,Books,Biography,West,Consumer,Standard,Debit Card,5,788.03,0.05,3743.14,1377.08,36.79,December,12,Q4,Sunday
ORD100281,2023-06-30,Home & Kitchen,Lamp,Central,Home Office,Same Day,Debit Card,3,13864.43,0.0,41593.29,18006.56,43.29,June,6,Q2,Friday
ORD100282,2023-08-24,Home & Kitchen,Mixer,East,Corporate,Economy,Debit Card,1,3645.28,0.0,3645.28,2004.39,54.99,August,8,Q3,Thursday
ORD100283,2023-02-26,Books,Comics,Central,Consumer,Express,Net Banking,1,897.55,0.2,718.04,102.98,14.34,February,2,Q1,Sunday
ORD100284,2023-02-25,Electronics,Smartphone,South,Consumer,Economy,COD,2,53117.1,0.0,106234.2,38253.79,36.01,February,2,Q1,Saturday
ORD100285,2023-12-31,Home & Kitchen,Mixer,West,Consumer,Express,Credit Card,4,12821.09,0.0,51284.36,25335.17,49.4,December,12,Q4,Sunday
ORD100286,2023-02-09,Books,Textbook,East,Corporate,Same Day,Net Banking,4,915.01,0.2,2928.03,374.9,12.8,February,2,Q1,Thursday
ORD100287,2023-07-12,Sports,Running Shoes,South,Consumer,Economy,Debit Card,5,4475.28,0.0,22376.4,7648.05,34.18,July,7,Q3,Wednesday
ORD100288,2023-12-17,Clothing,Saree,South,Consumer,Express,Net Banking,5,4929.7,0.2,19718.8,3706.84,18.8,December,12,Q4,Sunday
ORD100289,2023-08-21,Home & Kitchen,Mixer,West,Home Office,Economy,Credit Card,3,7829.79,0.1,21140.43,8172.4,38.66,August,8,Q3,Monday
ORD100290,2023-12-26,Home & Kitchen,Pressure Cooker,East,Consumer,Standard,UPI,3,2344.78,0.0,7034.34,2373.17,33.74,December,12,Q4,Tuesday
ORD100291,2023-04-26,Books,Biography,South,Corporate,Economy,Credit Card,3,128.64,0.2,308.74,118.0,38.22,April,4,Q2,Wednesday
ORD100292,2023-01-09,Books,Fiction Novel,Central,Consumer,Standard,Debit Card,5,175.96,0.1,791.82,391.13,49.4,January,1,Q1,Monday
ORD100293,2023-01-27,Books,Textbook,West,Home Office,Standard,UPI,3,719.43,0.0,2158.29,753.92,34.93,January,1,Q1,Friday
ORD100294,2023-11-24,Home & Kitchen,Mixer,South,Home Office,Same Day,UPI,2,13606.61,0.05,25852.56,12585.85,48.68,November,11,Q4,Friday
ORD100295,2023-06-30,Books,Fiction Novel,Central,Corporate,Economy,Credit Card,3,1434.36,0.2,3442.46,1183.05,34.37,June,6,Q2,Friday
ORD100296,2023-05-12,Books,Textbook,North,Consumer,Express,Debit Card,1,163.39,0.0,163.39,60.81,37.22,May,5,Q2,Friday
ORD100297,2023-10-23,Books,Textbook,North,Consumer,Economy,Debit Card,4,1187.08,0.05,4510.9,1529.3,33.9,October,10,Q4,Monday
ORD100298,2023-07-29,Books,Comics,East,Consumer,Express,UPI,1,443.04,0.0,443.04,218.91,49.41,July,7,Q3,Saturday
ORD100299,2023-03-15,Electronics,Laptop,East,Consumer,Express,COD,5,74426.5,0.05,353525.88,99585.18,28.17,March,3,Q1,Wednesday
ORD100300,2023-03-13,Home & Kitchen,Water Purifier,Central,Consumer,Economy,UPI,5,674.75,0.15,2867.69,531.2,18.52,March,3,Q1,Monday
ORD100301,2023-08-13,Home & Kitchen,Lamp,East,Corporate,Same Day,Debit Card,1,12821.94,0.0,12821.94,5081.54,39.63,August,8,Q3,Sunday
ORD100302,2023-03-08,Home & Kitchen,Mixer,Central,Corporate,Express,Net Banking,4,11226.67,0.0,44906.68,16505.67,36.76,March,3,Q1,Wednesday
ORD100303,2023-09-25,Home & Kitchen,Bedsheet,Central,Consumer,Express,Credit Card,2,14557.15,0.0,29114.3,13327.15,45.78,September,9,Q3,Monday
ORD100304,2023-12-12,Books,Self-Help,Central,Corporate,Express,UPI,3,1419.54,0.15,3619.83,1474.29,40.73,December,12,Q4,Tuesday
ORD100305,2023-12-05,Sports,Cycle,North,Home Office,Same Day,COD,2,12563.88,0.05,23871.37,10943.8,45.84,December,12,Q4,Tuesday
ORD100306,2023-04-24,Home & Kitchen,Mixer,North,Corporate,Express,Net Banking,4,1781.83,0.1,6414.59,2601.94,40.56,April,4,Q2,Monday
ORD100307,2023-11-05,Books,Fiction Novel,South,Home Office,Standard,Debit Card,2,568.4,0.0,1136.8,477.44,42.0,November,11,Q4,Sunday
ORD100308,2023-09-09,Sports,Dumbbells,East,Consumer,Standard,Credit Card,1,13190.49,0.0,13190.49,4336.07,32.87,September,9,Q3,Saturday
ORD100309,2023-04-15,Electronics,Laptop,South,Corporate,Same Day,Debit Card,4,8552.94,0.05,32501.17,15910.28,48.95,April,4,Q2,Saturday
ORD100310,2023-04-22,Home & Kitchen,Bedsheet,South,Consumer,Same Day,Net Banking,3,4554.73,0.0,13664.19,5416.53,39.64,April,4,Q2,Saturday
ORD100311,2023-06-16,Electronics,Headphones,West,Home Office,Standard,Credit Card,1,23622.07,0.0,23622.07,10664.94,45.15,June,6,Q2,Friday
ORD100312,2023-10-04,Sports,Running Shoes,South,Home Office,Express,Net Banking,1,12073.55,0.0,12073.55,5085.58,42.12,October,10,Q4,Wednesday
ORD100313,2023-01-09,Electronics,Laptop,South,Home Office,Economy,Credit Card,4,75680.32,0.0,302721.28,120984.62,39.97,January,1,Q1,Monday
ORD100314,2023-09-27,Books,Comics,North,Corporate,Express,COD,2,984.93,0.2,1575.89,206.34,13.09,September,9,Q3,Wednesday
ORD100315,2023-12-27,Home & Kitchen,Bedsheet,North,Corporate,Standard,COD,1,5376.14,0.0,5376.14,2935.06,54.59,December,12,Q4,Wednesday
ORD100316,2023-01-07,Home & Kitchen,Pressure Cooker,North,Consumer,Standard,Net Banking,1,7457.08,0.2,5965.66,1724.68,28.91,January,1,Q1,Saturday
ORD100317,2023-02-03,Sports,Dumbbells,North,Home Office,Same Day,Debit Card,2,10329.25,0.0,20658.5,9174.16,44.41,February,2,Q1,Friday
ORD100318,2023-03-01,Sports,Dumbbells,East,Consumer,Express,Debit Card,5,5547.29,0.05,26349.63,7908.14,30.01,March,3,Q1,Wednesday
ORD100319,2023-12-23,Sports,Dumbbells,West,Consumer,Standard,UPI,2,10849.1,0.2,17358.56,6582.78,37.92,December,12,Q4,Saturday
ORD100320,2023-07-05,Home & Kitchen,Pressure Cooker,West,Corporate,Express,Debit Card,4,3402.66,0.1,12249.58,5507.82,44.96,July,7,Q3,Wednesday
ORD100321,2023-06-20,Clothing,Kurta,North,Home Office,Standard,Debit Card,2,3668.45,0.05,6970.05,3005.74,43.12,June,6,Q2,Tuesday
ORD100322,2023-07-26,Clothing,Jeans,East,Corporate,Standard,COD,3,4530.33,0.0,13590.99,7342.6,54.03,July,7,Q3,Wednesday
ORD100323,2023-10-22,Clothing,Jacket,South,Corporate,Standard,Net Banking,4,913.66,0.0,3654.64,1154.04,31.58,October,10,Q4,Sunday
ORD100324,2023-02-10,Home & Kitchen,Lamp,East,Home Office,Same Day,Net Banking,3,14895.72,0.0,44687.16,22758.54,50.93,February,2,Q1,Friday
ORD100325,2023-12-05,Electronics,Headphones,South,Consumer,Economy,UPI,4,6059.36,0.0,24237.44,11727.44,48.39,December,12,Q4,Tuesday
ORD100326,2023-04-10,Books,Textbook,North,Home Office,Express,Debit Card,5,482.74,0.0,2413.7,1158.97,48.02,April,4,Q2,Monday
ORD100327,2023-02-02,Clothing,Saree,South,Consumer,Express,Net Banking,2,1840.57,0.0,3681.14,2001.43,54.37,February,2,Q1,Thursday
ORD100328,2023-12-07,Home & Kitchen,Water Purifier,South,Consumer,Economy,UPI,1,13963.63,0.05,13265.45,5125.27,38.64,December,12,Q4,Thursday
ORD100329,2023-06-08,Books,Comics,West,Home Office,Economy,Credit Card,5,1353.6,0.0,6768.0,2424.85,35.83,June,6,Q2,Thursday
ORD100330,2023-01-14,Electronics,Smartwatch,North,Consumer,Same Day,UPI,5,12075.61,0.2,48302.44,9508.17,19.68,January,1,Q1,Saturday
ORD100331,2023-08-08,Electronics,Tablet,South,Consumer,Economy,Credit Card,4,64941.72,0.15,220801.85,48260.77,21.86,August,8,Q3,Tuesday
ORD100332,2023-12-21,Sports,Running Shoes,South,Home Office,Express,UPI,4,1327.93,0.05,5046.13,2303.67,45.65,December,12,Q4,Thursday
ORD100333,2023-06-05,Sports,Cricket Bat,West,Corporate,Standard,Debit Card,2,17927.99,0.2,28684.78,9611.12,33.51,June,6,Q2,Monday
ORD100334,2023-08-11,Home & Kitchen,Pressure Cooker,East,Corporate,Express,Debit Card,1,7788.85,0.0,7788.85,3598.59,46.2,August,8,Q3,Friday
ORD100335,2023-10-14,Sports,Dumbbells,East,Home Office,Standard,UPI,2,19410.55,0.0,38821.1,11960.85,30.81,October,10,Q4,Saturday
ORD100336,2023-04-26,Sports,Running Shoes,South,Consumer,Economy,COD,2,3814.58,0.15,6484.79,1937.5,29.88,April,4,Q2,Wednesday
ORD100337,2023-01-22,Electronics,Smartphone,North,Home Office,Standard,UPI,3,59078.04,0.0,177234.12,70988.64,40.05,January,1,Q1,Sunday
ORD100338,2023-05-26,Home & Kitchen,Bedsheet,Central,Consumer,Economy,Credit Card,1,4249.08,0.1,3824.17,1786.02,46.7,May,5,Q2,Friday
ORD100339,2023-09-20,Electronics,Smartphone,East,Consumer,Same Day,UPI,2,49072.62,0.0,98145.24,43118.74,43.93,September,9,Q3,Wednesday
ORD100340,2023-10-09,Books,Biography,Central,Home Office,Standard,COD,2,736.95,0.2,1179.12,338.12,28.68,October,10,Q4,Monday
ORD100341,2023-04-25,Electronics,Headphones,West,Corporate,Same Day,Debit Card,5,76061.98,0.0,380309.9,175402.26,46.12,April,4,Q2,Tuesday
ORD100342,2023-08-12,Clothing,T-Shirt,North,Corporate,Standard,UPI,5,4522.26,0.0,22611.3,8449.43,37.37,August,8,Q3,Saturday
